5.6734533	10.27775	13.264315	2.6084898	-0.8971617	-5.2942386	3.2119265	12.322611	2.3781023	0.8532116	3.9902525	-6.959924	-11.150984	-2.724831	15.70769	-11.410489	2.4211473	-20.239874	9.051968	-22.775368	-3.9737883	-0.7529873	-8.171434	4.9464064	-2.5374098	-3.7666793	3.0863738	3.4446378	-6.075276	4.3105564	4.459353	-4.2255373	-10.039326	-7.9354944	2.1723125	-7.532598	0.33543628	-3.0059085	-9.251425	-5.093014	3.444213	-10.045399	1.4621117	-10.809642	-2.2549682	9.649121	-3.1030068	12.35291	-3.7593133	-5.7718353	-14.80448	6.100758	4.283145	-3.967731	-17.344759	8.277809	-15.010829	9.091049	-16.069244	13.134666	4.4950185	-9.361564	-9.031779	3.7542868	-11.255741	4.6944947	8.679659	-12.194587	4.8443747	-5.246627	-3.3338506	-2.844902	-5.367254	-0.8640585	-4.9484196	0.19066042	-2.6033072	-0.0734798	-7.1135554	-10.212045	-7.733971	-7.70641	5.8440614	-2.5228171	-2.803822	12.619658	-3.681423	-3.9235213	-12.098789	-16.837484	4.610014	0.8959066	-4.1357565	-13.74299	-3.692305	-4.269374	-5.1729565	-8.615937	1.9875741	-19.189985	-7.259977	-5.3253975	11.186627	7.936663	-19.96908	1.2314737	-13.64698	9.146608	-2.8770092	-11.517907	-14.75043	-6.8787837	5.365923	-13.128076	-6.25135	-20.662384	-8.936453	-4.0817137	-7.5753164	-5.2723327	-6.5011296	5.841038	3.7731314	5.2476826	2.3078835	2.3390512	0.04412181	-4.8997245
0.36141223	-5.372543	-1.6434652	-1.2682215	-8.297657	3.2308156	-19.833225	-5.9280734	-0.5124805	9.094539	-9.919516	-6.3722005	-3.910536	10.021322	1.738532	-1.6405102	4.866623	4.0359044	-4.300233	-14.7417555	-8.959829	-5.193154	-19.692976	19.83097	-5.177949	9.684522	-9.598887	-5.186539	-13.178448	-6.9694214	10.672088	13.782355	-1.9269266	-12.412743	-0.43495083	-5.4214406	22.699026	-1.0392684	6.5982046	6.108838	-6.311914	-4.627175	6.1727858	-7.729889	5.2874737	-3.6012115	1.3326561	-4.9909105	4.581447	-8.34001	2.2703936	4.502963	-10.358222	-12.943905	-4.8893614	2.0424447	-10.282289	6.408973	7.6000166	8.42729	20.517288	0.09531062	7.7035003	3.9815931	-10.24701	-9.06172	-10.535268	-8.284237	-13.430713	-2.1949236	-5.8707175	-0.6038266	-1.4188063	-1.7216433	8.346202	4.3057003	-7.8089495	-11.728395	-0.38259298	16.218342	10.607259	10.05391	2.9640028	-4.846843	6.120761	2.0278351	-6.8017826	1.3060879	-3.9459217	-1.0199426	-15.044103	-0.5533288	0.3066485	-17.229818	-2.1100273	-5.7702036	-16.736893	0.43285802	-2.9787784	2.5245364	-16.425777	2.1368587	-4.430087	3.8560684	-10.883408	2.6780968	1.6552821	-8.329712	-2.382908	-7.7613516	-6.657928	6.0737658	-1.8285592	-1.531153	-11.179469	-3.0261614	10.852948	5.7775497	-4.2968736	-2.098684	-1.8252953	-3.4604936	-1.2916338	-10.848921	-13.477431	0.0630905	1.9176596	-6.0607142
-20.225777	-2.2391143	1.6111025	-19.984583	1.4824753	-1.7479619	24.857513	-14.353865	-8.651473	-13.609134	-12.930648	-23.528915	4.389907	14.463548	18.655493	-22.94356	16.51439	1.4917282	-2.0582309	7.2815075	-0.43172687	-1.6410118	3.5021102	-2.094412	-14.864735	16.793335	-5.721735	0.11861434	-9.145776	-2.9327908	12.873963	35.730927	-32.63887	-8.503411	0.5976387	11.692011	-2.7934206	-10.868545	-2.7057705	-5.3861723	5.892459	-22.165485	17.676134	3.918879	3.5207806	-15.128294	-8.026425	-33.39694	0.78290373	1.0628979	-9.39947	-0.42465025	-6.8788567	3.144476	-11.628272	-2.9595227	14.244044	-5.461533	-16.284557	-5.254226	28.491417	-6.1612134	0.55959564	-5.9670115	20.106575	-21.109428	29.520775	-3.913635	-9.663787	-6.2795296	15.326945	-21.271238	-10.421071	4.164807	-16.896885	1.5482407	-18.628021	-9.969698	1.4825301	22.639648	14.15176	4.767243	-7.0100183	-0.9416099	-0.44669598	13.489429	-22.322586	10.734209	10.330206	20.492188	-9.91542	-5.877141	-17.107273	-12.765317	-16.156628	-1.3638163	2.4296193	10.132517	3.3785548	9.613624	-7.8713217	3.6100142	0.7383472	-9.199691	-22.563791	20.504805	9.2225685	-10.3430195	-15.193691	13.732559	-9.578705	-17.996552	-2.7325401	-18.200483	-7.2144756	12.874286	-0.39935827	-17.554245	2.6702926	1.2990083	-7.7779303	-3.7578588	-6.988033	8.624056	-13.952579	0.8510749	-11.917635	-34.73139
1.4930427	-1.6221823	-5.5816216	-7.8251514	2.167886	-3.6094425	-4.0646305	-0.16178924	-1.4686326	-1.7889637	5.0545287	10.232066	2.947167	-3.4840841	-11.922415	-0.16672654	11.815047	-2.6789403	-5.993961	-0.38885945	2.9635801	-6.8672104	6.6116214	1.0223953	-0.778831	3.1896079	-9.217927	-14.341576	-9.656128	3.425092	-10.421184	-10.942006	2.636052	9.507456	-5.4049096	-12.538534	-2.9042568	3.5103288	1.3295923	-16.036251	-3.355618	-10.832814	15.969322	-7.0163107	-9.330874	6.695617	-8.758592	-5.5439415	-9.46131	-0.3094611	-12.346839	-3.9459324	1.9150561	-11.235426	-7.0791173	-9.057899	-1.838586	-3.330137	0.64880544	1.2596033	4.6172705	-9.52463	-8.3186655	-0.58381605	3.0549984	-4.513882	-12.38886	-1.3223761	6.7410474	8.83609	-6.0163975	0.8935196	3.4490318	-4.5196733	16.715425	9.287823	-8.970273	-10.416208	-7.13484	-7.154332	-11.534224	-9.679978	12.243259	4.184449	-15.027547	-7.9414797	-9.710738	-3.3876498	-8.192462	2.0500724	1.5763232	-7.4375095	7.6097355	-2.2129884	-0.85954326	3.2139337	7.584029	-4.5772862	-0.13075796	-1.6243851	-10.569921	-2.0311434	-16.216316	4.288668	-14.347858	4.9567804	9.40982	-6.645644	-13.2567215	7.6284533	2.6633658	-4.4599705	0.21226755	0.91363215	9.484555	0.061367422	-11.2086935	-6.2375836	8.357125	1.8129677	-2.5182223	5.466105	-9.778778	10.123473	3.5743685	-2.874987	-1.6917197	22.824976
-10.757343	-5.405796	-6.073879	11.377327	-4.9914064	-4.361271	0.30126017	-2.8243527	7.042841	-2.0792084	-4.5223713	-1.6202521	-7.821059	-6.6363187	-16.146238	-10.697522	4.7301493	-6.435494	8.443846	11.724559	6.961885	-6.1262712	-5.8648386	-3.7429478	8.193713	3.4252996	-14.119449	1.598989	-2.241803	3.8550992	2.8669605	0.015526257	-7.657123	11.487322	-14.748175	-0.50269914	-5.463381	2.6185303	1.325404	-14.861599	1.2734857	-8.846492	6.5676184	2.7144186	-2.9290257	-1.5669452	-0.86040026	6.5969186	-8.935704	5.3922863	7.978045	2.3706067	4.0450773	-8.533839	-0.3873173	-13.408576	-0.8438582	-9.00396	-12.280589	3.9515562	11.207132	3.497258	3.9073398	-5.711546	2.034786	8.191046	-9.01693	-0.64869887	5.5406313	1.7547957	8.655172	2.259333	15.263418	7.642871	-2.0424342	8.215138	4.246071	3.402268	-2.6647396	-5.491036	-2.4839318	-9.736508	0.99877876	-12.892907	3.7352295	-4.9973755	-7.461437	1.4400822	-7.1019363	1.3161434	4.130822	10.393983	-6.025716	-8.396723	1.009992	2.3557546	0.045369625	7.379599	-1.4302588	-13.781212	-3.0978792	5.3074393	0.5053209	-4.3977685	9.232948	0.3344038	0.36983955	0.43007082	-4.649925	6.587024	-9.039519	0.0702527	14.244269	1.9163883	10.3204	-3.8426461	-7.9514346	-4.095736	-0.9200433	-0.8771187	3.8833096	-2.950504	5.2068005	14.959071	-6.005747	-16.273542	1.5511012	6.5108156
-10.757343	-5.405796	-6.073879	11.377327	-4.9914064	-4.361271	0.30126017	-2.8243527	7.042841	-2.0792084	-4.5223713	-1.6202521	-7.821059	-6.6363187	-16.146238	-10.697522	4.7301493	-6.435494	8.443846	11.724559	6.961885	-6.1262712	-5.8648386	-3.7429478	8.193713	3.4252996	-14.119449	1.598989	-2.241803	3.8550992	2.8669605	0.015526257	-7.657123	11.487322	-14.748175	-0.50269914	-5.463381	2.6185303	1.325404	-14.861599	1.2734857	-8.846492	6.5676184	2.7144186	-2.9290257	-1.5669452	-0.86040026	6.5969186	-8.935704	5.3922863	7.978045	2.3706067	4.0450773	-8.533839	-0.3873173	-13.408576	-0.8438582	-9.00396	-12.280589	3.9515562	11.207132	3.497258	3.9073398	-5.711546	2.034786	8.191046	-9.01693	-0.64869887	5.5406313	1.7547957	8.655172	2.259333	15.263418	7.642871	-2.0424342	8.215138	4.246071	3.402268	-2.6647396	-5.491036	-2.4839318	-9.736508	0.99877876	-12.892907	3.7352295	-4.9973755	-7.461437	1.4400822	-7.1019363	1.3161434	4.130822	10.393983	-6.025716	-8.396723	1.009992	2.3557546	0.045369625	7.379599	-1.4302588	-13.781212	-3.0978792	5.3074393	0.5053209	-4.3977685	9.232948	0.3344038	0.36983955	0.43007082	-4.649925	6.587024	-9.039519	0.0702527	14.244269	1.9163883	10.3204	-3.8426461	-7.9514346	-4.095736	-0.9200433	-0.8771187	3.8833096	-2.950504	5.2068005	14.959071	-6.005747	-16.273542	1.5511012	6.5108156
-1.1393945	-16.097887	-20.542524	-5.279746	-6.797362	-14.725992	4.9760995	0.25019807	-1.5466028	0.4768566	-0.28148788	-2.5144234	2.9493349	13.925929	-17.822083	-21.557611	-0.264946	3.0178242	-2.6438122	9.824494	-7.6894073	-5.808766	-3.0257087	-1.8107871	-0.1049912	-8.52951	-13.10071	-23.017881	-14.059167	20.848673	13.623743	14.5479555	3.074107	9.546465	3.8820004	-0.2992286	-1.1429749	6.031429	15.327719	-1.8929157	-13.489876	-17.98858	-3.6165547	-19.657097	-2.3661501	1.1916584	3.381368	-5.5785413	-18.782711	-3.0240066	-8.635164	7.292712	-6.520991	-2.314463	-29.000004	8.818321	16.069712	19.693556	-1.8507359	1.0250651	3.6937437	14.633068	-16.938227	5.4259014	8.2844925	-3.3454828	9.726579	-28.175653	18.618225	9.301338	9.301335	-23.56061	9.631358	-9.684222	33.780636	20.740587	-14.921276	12.837474	-2.3047585	-30.118685	1.3754362	-6.5361896	1.969023	8.03002	-4.519596	-3.3623798	-3.5813782	7.6198087	10.404442	19.016958	9.006048	-18.751974	9.132116	5.1436377	-23.777199	-1.6460547	16.307447	5.1931515	3.2960796	2.03149	-16.008612	-5.9555306	10.639699	-5.551806	-6.6157136	-23.881903	11.172849	-2.466384	-2.6313775	-3.9794488	12.676683	-11.427045	-1.946471	-7.190142	13.801589	-12.201134	-1.0390246	2.9593937	-16.8985	-5.274891	-15.322085	0.7004565	2.9964538	17.956646	-5.1981635	12.406622	-1.1766936	23.024443
-4.563133	-11.396126	-7.196861	1.1322832	10.491846	-7.7791696	4.818913	-3.0895057	-4.183034	3.9451818	-9.787785	-9.33624	-0.41766044	-10.201791	9.096325	-19.90137	0.37627694	7.441665	1.1693751	-9.211382	-2.4331193	4.339003	-11.266354	0.6388334	1.0002515	7.2377877	-3.9673228	12.174585	-14.497275	-14.905419	-18.806858	4.0998726	-1.158243	1.0015941	-8.181428	-11.226804	12.235826	6.2661605	-1.9818047	1.2817494	-5.9399867	-13.243331	-0.28287846	1.7959428	13.448189	-3.7640336	0.38384742	7.523578	0.2594169	4.4395523	8.890397	-5.8552666	5.9745684	-9.500372	-8.124925	-7.875944	-1.8685826	-12.984877	-11.461717	-14.881878	5.3310328	17.192133	3.0985303	2.6634567	6.2371154	3.5041418	-11.274014	-19.53616	0.8272103	7.583852	-0.96351445	-12.931888	2.3654385	-12.3729725	9.26404	9.751757	-2.9829116	-0.8719598	-5.382545	4.119321	-2.3778472	-10.357379	-1.6575348	-5.9582543	-1.9950756	20.088367	-5.9844933	20.796125	1.2874323	-6.0041795	1.1241261	-5.9617033	-12.860098	-16.813473	3.9410615	6.51532	-1.1926975	-3.559391	-0.79392207	-4.8006597	-8.390537	-7.8900523	-3.0797274	-1.2992305	-18.713196	1.6477512	-6.005006	-1.5173274	-10.113033	-6.7218175	-4.027865	11.079224	1.3451166	-3.7694097	-7.3240952	8.381173	1.1485977	-7.1535287	-0.8169736	2.2150414	-14.225929	-12.547409	-14.571854	-9.010272	-0.13763712	-9.517057	4.7650723	-6.4999323
7.033123	-12.610469	3.7969973	16.499657	-7.616536	7.3920465	-8.064613	1.838764	-4.061713	-6.466778	-8.1104555	4.0305715	3.693144	-5.4206967	-3.506905	-11.694285	6.433152	1.8496804	8.65456	2.1444154	-2.5408702	-5.9429245	10.099843	-12.987692	8.361979	-2.981819	-0.35130373	6.0000167	0.117586076	-4.2454004	4.706554	-11.346872	12.189834	-8.15055	7.290563	-2.4152935	-1.5179815	11.594534	-11.818083	2.1024501	-4.564492	-33.48174	-17.103212	-1.7780737	0.89504075	-5.1947455	4.408111	-2.1663241	-4.0421615	8.401683	1.8984514	-3.5009766	3.3733773	9.97633	1.9759415	1.7077911	-10.037451	20.373632	15.14646	-8.003763	-8.31638	-3.536322	-3.4869242	1.8790634	-11.7387905	0.7619488	7.627595	-3.8006434	3.8542771	1.0976521	6.5363894	0.07426505	0.092173584	1.5001535	-7.245433	-0.92278147	16.602596	-4.4492154	3.702796	-3.0433803	-7.988835	-18.780672	-7.880833	-9.211326	-1.249147	5.9450855	18.390017	-2.142195	1.8163688	-9.841016	4.7205634	-9.582313	-8.082122	-5.842697	-10.366789	9.451717	-10.5722	1.5681062	-23.277573	2.8155415	-5.4707527	-1.3255155	-5.250973	-8.154459	-4.1726704	-2.8496442	6.577504	-6.972273	-2.0998147	-11.136922	4.484508	2.223187	-6.826502	-19.610676	-11.098323	-4.9536557	-3.145441	-21.679943	-25.01621	1.2483715	16.611458	4.624929	-0.37448975	-2.3036172	2.028247	-4.9185905	4.20227	3.7705722
13.827883	-10.639605	4.7880054	11.073478	-8.515967	13.881036	-6.5477595	-4.715913	-7.495289	-5.647679	-8.250823	3.1748414	5.8880982	-6.98169	-2.2153318	-13.627784	9.883905	1.4902346	13.625483	-0.9058224	-2.2107682	-0.6596083	7.5532074	-10.181894	4.621001	-8.079427	1.3235767	12.877587	5.045855	-7.40082	4.2685943	-7.711426	12.109468	6.3533697	6.260325	-6.4779315	5.9922304	14.162081	-11.794856	5.309475	0.8529328	-33.3677	-18.076609	-5.183776	3.713816	-2.6719916	5.261884	-2.8563662	-3.7942202	5.8253984	-8.103146	-8.414737	-1.6952713	10.753	-5.894585	-0.058845043	-14.960022	25.25064	3.8266513	-5.8489633	-10.032274	-7.4319935	-3.8407145	1.8988869	-2.7456868	7.6236243	17.177382	-12.171851	1.711248	3.1497478	5.9714937	-2.4616485	4.425024	3.1258883	-10.7715	-3.5930343	16.259623	-5.794708	2.2585714	-6.7261	-14.2436	-12.848336	-5.9223676	-12.427683	-2.7299795	6.2716436	14.408459	-2.401809	3.1419232	-6.6011643	2.562901	-4.414366	-10.783346	-5.876405	-5.1890974	8.483067	-13.166786	-3.1799245	-27.62139	-13.217942	3.8448923	4.6022053	-3.7044368	-11.329897	-3.7341108	-2.450283	11.616501	-1.5872952	-7.4669385	-8.820798	6.430467	0.27421457	-3.4952073	-17.913124	-6.6011834	-5.3315153	2.7098897	-18.722515	-20.870293	6.513347	15.871326	1.0033072	-3.7213535	2.7380626	-5.0980124	3.9795132	-1.5019026	1.3805602
